,Facility ID,Facility Name,Street Name,Suburb/Town,Pcode,Latitude,Longitude,Field/Surface Type,FullAddress,MelwaysVicRoadsRef
1621,SURFCO5510,Lions Park (Angelsea),Cameron,ANGLESEA,3230.0,,,,"7 Cameron Road, ANGLESEA 3230",526 E3
1622,SURFCO5515,Torquay Skate Park,Beach,TORQUAY,3228.0,-38.326131,144.315447,,"79 Beach Road, TORQUAY 3228",527 P5
1623,SURFCO5517,Winchelsea Skate Park,Hesse,WINCHELSEA,3241.0,-38.24241,143.98949,,"28 Hesse Street, WINCHELSEA 3241",525 N3
1624,SURFCO11857,Bambra Reserve ,Aireys Inlet,BAMBRA,3241.0,-38.366094,143.950046,Asphalt,"15 Aireys Inlet Road, BAMBRA 3241",93 A7
1625,SURFCO11877,Deep Creek Reserve (Orungal Court park),Surf Coast,TORQUAY,3228.0,-38.320941,144.329062,Asphalt,"1595 Surf Coast Highway, TORQUAY 3228",527 S4
1626,SURFCO11863,Gnarwarre Reserve,Gnarwarre,GNARWARRE,3221.0,-38.166766,144.142226,Asphalt,"35 Gnarwarre Road, GNARWARRE 3221",93 4
1627,SWANHI9473,Ken Harrison Reserve,Yana ,SWAN HILL,3585.0,-35.350772,143.539884,," Yana  street, SWAN HILL 3585",586 D6
1628,SWANHI9474,Alan Garden Reserve,Pritchard ,SWAN HILL,3585.0,-35.337578,143.55241,Grass," Pritchard  street, SWAN HILL 3585",586 G3
1629,SWANHI9458,Lake Boga Recreation Reserve,Lalbert ,LAKE BOGA,3584.0,-35.465853,143.625214,Grass,"57 Lalbert  road, LAKE BOGA 3584",588 H4
1630,SWANHI9462,Manangatang Recreation Reserve,Sport,MANANGATANG,3546.0,-35.055373,142.885338,Grass," Sport Street, MANANGATANG 3546",587 T9
1631,SWANHI5450,Nyah Recreation Reserve,,NYAH,,-35.16911,143.381334,Grass,"  , NYAH ",
1632,SWANHI9469,Riverside Park Recreation Reserve,Latje ,ROBINVALE,3549.0,-34.581966,142.777622,Grass," Latje  road, ROBINVALE 3549",587 R2
1633,SWANHI9485,Ultima Recreation Reserve,Ultima-Culgoa,ULTIMA,3544.0,-35.47531,143.261566,Grass," Ultima-Culgoa road, ULTIMA 3544",13 E9
1634,SWANHI5449,Woorinen Recreation Reserve,,WOORINEN,,143.468164,-35.271184,Grass,"  , WOORINEN ",
1635,SWANHI9487,Swan Hill Skate Park,Hastings,SWAN HILL,3585.0,-35.335252,143.561704,," Hastings street, SWAN HILL 3585",586 J3
1636,SWANHI9482,Jaycee Park,Domaille,SWAN HILL,3585.0,-35.351319,143.54644,Synthetic Pitch,"20-34 Domaille Cresent, SWAN HILL 3585",586 F6
1637,SWANHI5451,North Park Reserve,,SWAN HILL,,-35.271184,143.468164,Turf Pitch,"  , SWAN HILL ",
1638,SWANHI5447,E F Butler Reserve,,TYNTYNDER SOUTH,,143.528459,-35.282526,,"  , TYNTYNDER SOUTH ",
1639,SWANHI11420,Vinifera Recreation Reserve,Murray Valley ,VINIFERA,3594.0,-35.201812,143.395236,," Murray Valley  Highway, VINIFERA 3594",
1640,SWANHI9472,Robinvale skate park,Latje,ROBINVALE,3549.0,-34.581966,142.777622,," Latje road, ROBINVALE 3549",587 R2
1641,SWANHI9467,Nyah West Recreation Reserve,chinkapook-nyah west ,NYAH WEST,3595.0,-35.184312,143.334466,"Artificial Turf, Grass, Hard Court"," chinkapook-nyah west  road, NYAH WEST 3595",588 A2
1642,TOWONG10988,Corryong Recreation Reserve,Showground,CORRYONG,3707.0,-36.191233,147.900536,Grass," Showground Drive, CORRYONG 3707",644 B2
1643,TOWONG10998,Mitta Mitta Recreation Reserve,Omeo,MITTA MITTA,3701.0,-36.533222,147.372579,Grass," Omeo Hwy, MITTA MITTA 3701",50 H2
1644,TOWONG11004,Tallangatta Valley Recreation reserve,Akuna,TALLANGATTA,3700.0,-36.218629,147.175151,Grass," Akuna avenue, TALLANGATTA 3700",644 G9
1645,TOWONG11008,Walwa Recreation Reserve,Ohalloran,WALWA,3709.0,-35.962055,147.73708,Grass," Ohalloran Street, WALWA 3709",37 D1
1646,TOWONG10986,Bethanga Recreation reserve,Murry ,BETHANGA,3691.0,-36.121193,147.100519,Turf Pitch," Murry  Road, BETHANGA 3691",645 T9
1647,TOWONG10994,Dartmouth Recreation Reserve,Dartmouth,DARTMOUTH,3701.0,-36.529291,147.495277,Synthetic Pitch," Dartmouth Road, DARTMOUTH 3701",51 A2
1648,TOWONG10995,Eskdale Recreation reserve,Omeo,ESKDALE,3701.0,-36.459564,147.239681,Synthetic Pitch," Omeo Hwy, ESKDALE 3701",36 F9
1649,TOWONG11005,Tallangatta Valley Reserve,Coorilla,TALLANGATTA,3700.0,-36.219472,147.168819,Synthetic Pitch," Coorilla Street, TALLANGATTA 3700",644 F9
1650,WANGAR11521,Oxley Recreation Reserve,Meadow Creek-Oxley,OXLEY,3678.0,-36.470079,146.382918,," Meadow Creek-Oxley Road, OXLEY 3678",34 H9
1651,WANGAR11526,Appin Park,Appin ,WANGARATTA,3678.0,-36.352569,146.297494,Grass Running Track," Appin  Street, WANGARATTA 3678",664 C7
1652,WANGAR11550,Eldorado Recreation Reserve,McGregor,ELDORADO,3746.0,-36.309143,146.504606,Grass," McGregor Street, ELDORADO 3746",
1653,WANGAR11512,Glenrowan Recreation Reserve,Daniel,GLENROWAN,3675.0,-36.465536,146.215269,Grass," Daniel Lane, GLENROWAN 3675",666 E11
1654,WANGAR11529,HP Barr Reserve,Schilling,WANGARATTA,3678.0,-36.342895,146.315384,Grass," Schilling Drive, WANGARATTA 3678",664 E6
1655,WANGAR11516,Milawa Recreation Reserve,Glenrowan-Myrtleford,MILAWA,3678.0,-36.449416,146.446898,Grass,"1718 Glenrowan-Myrtleford Road, MILAWA 3678",34 H9
1656,WANGAR11517,Moyhu Recreation Reserve,Glenrowan-Moyhu,MOYHU,3732.0,-36.576544,146.367754,Grass,"2379 Glenrowan-Moyhu Road, MOYHU 3732",48 H3
1657,WANGAR11532,North Wagaratta Reserve,Detour ,WANGARATTA,3678.0,-36.326337,146.352047,Grass,"7 Detour  Road, WANGARATTA 3678",34 G7
1658,WANGAR11523,Tarrawingee Recreation Reserve,Nolan,TARRAWINGEE,3678.0,-36.39337,146.443779,Grass,"22 Nolan Lane, TARRAWINGEE 3678",34 H8
1659,WANGAR11536,Wareena Park,Swan,WANGARATTA,3678.0,-36.358316,146.310129,Grass,"4 Swan Street, WANGARATTA 3678",644 E9
1660,WANGAR11542,Whitfield Recreation Reserve,Mansfield-Whitfield,WHITFIELD,3733.0,-36.765134,146.409041,Grass,"6167 Mansfield-Whitfield Road, WHITFIELD 3733",48 H6
1661,WANGAR11544,Whorouly Recreation Reserve,Church,WHOROULY,3735.0,-36.507569,146.586139,Grass," Church Street, WHOROULY 3735",35 B10
1662,WANGAR11534,Targoora Park,Wangaratta - Whitfield,WANGARATTA,3678.0,-36.384459,146.329336,Grass,"330 Wangaratta - Whitfield Road, WANGARATTA 3678",665 R1
1663,WANGAR11527,Kiwanis Park,Bindall,WANGARATTA,3678.0,-36.377619,146.323331,Synthetic Pitch,"9A Bindall Avenue, WANGARATTA 3678",665 R1
1664,WANGAR11533,South Wangaratta Reserve,Shanley ,WANGARATTA,3678.0,-36.37239,146.283182,Synthetic Pitch,"58 Shanley  Street, WANGARATTA 3678",644 A12
1665,WANGAR11522,Springhurst Recreation Reserve,Anzac,SPRINGHURST,3682.0,-36.183867,146.465694,Concrete Pitch,"111 Anzac Road, SPRINGHURST 3682",34 J5
1666,WANGAR11537,Wonga Park,Donald,WANGARATTA,3678.0,-36.352346,146.304363,Synthetic Pitch," Donald Street, WANGARATTA 3678",644 D9
1667,WANGAR11508,Boorhaman Recreation Reserve,Boorhaman,BOORHAMAN,3678.0,-36.215604,146.288814,9 Hole Course - Public,"1486 Boorhaman Road, BOORHAMAN 3678",34 F5 
1668,WANGAR11511,Everton Public Hall Reserve,Great Alpine Road,EVERTON,3678.0,-36.435084,146.545608,Asphalt,"2159 Great Alpine Road Road, EVERTON 3678",35 A8
1669,WANGAR11551,Peechelba Community Public Purpose Reserve,Peechelba-Yarrawonga,PEECHELBA,3678.0,-36.189663,146.230286,Asphalt,"2183 Peechelba-Yarrawonga Road, PEECHELBA 3678",
1670,WANGAR11547,Boorhaman North Recreation Reserve,Kings,BOORHAMAN,3678.0,-36.094869,146.221139,Asphalt,"308 Kings Road, BOORHAMAN 3678",
1671,WANGAR11548,Byawatha Recreation Reserve,Clear Creek,BYAWARTHA,3678.0,-36.314066,146.46138,"Asphalt, Plexipave"," Clear Creek Road, BYAWARTHA 3678",
1672,WANGAR11549,Edi Upper Hall and Recreation Reserve,Edi Cheshunt,EDI UPPER,3678.0,-36.690472,146.452056,Plexipave,"576 Edi Cheshunt Road, EDI UPPER 3678",
1673,WANGAR11510,Everton Upper Recreation Reserve,White-post,EVERTON,3678.0,-36.408672,146.547034,Asphalt," White-post Road, EVERTON 3678",35 A8
1674,WANGAR11514,Greta South Reserve,Fifteen Mile Creek Road,GRETA,3675.0,-36.61738,146.235824,Concrete,"663 Fifteen Mile Creek Road Road, GRETA 3675",48 F2
1675,WANGAR11553,Hansonville Recreation Reserve,Banksdale,HANSNVILLE,3678.0,-36.600042,146.287315,Hard Court," Banksdale Road, HANSNVILLE 3678",
1676,WANGAR11530,Merriwa Park ,Ryley,WANGARATTA,3678.0,-36.358314,146.323822,Grass," Ryley Street, WANGARATTA 3678",664 G9
1677,WANGAR11531,Mitchell Avenue Reserve,Mitchell,WANGARATTA,3678.0,-36.376504,146.317969,Asphalt," Mitchell Avenue, WANGARATTA 3678",665 Q1
1678,WANGAR11519,Murmungee Reserve,Nearys,MURMUNGEE,3747.0,-36.442518,146.678556,Asphalt,"25 Nearys Lane, MURMUNGEE 3747",35 D9
1679,WANGAR11520,Myrrhee Recreation Reserve,Upper Fifteen Mile Creek,MYRRHEE,3732.0,-36.741963,146.31253,Plexipave,"32 Upper Fifteen Mile Creek Road, MYRRHEE 3732",48 G5
1680,WARRNA11706,Brauerander Park,Caramut,WARRNAMBOOL,3280.0,-38.356616,142.459168,Synthetic Running Track,"55 Caramut Road, WARRNAMBOOL 3280",
1681,WARRNA11697,Jetty Flat Reserve,Price,WARRNAMBOOL,3280.0,-38.391415,142.474263,Grass Running Track," Price Street, WARRNAMBOOL 3280",514 H10
1682,WARRNA11676,Albert Park,Coulstock,WARRNAMBOOL,3280.0,-38.38192,142.500048,Grass," Coulstock Street, WARRNAMBOOL 3280",515 L7
1683,WARRNA11677,Allansford Recreation Reserve,Ziegler,ALLANSFORD,3277.0,-38.385157,142.598619,Grass," Ziegler Parade, ALLANSFORD 3277",512 F7
1684,WARRNA11705,Bushfield Recreation Reserve,Hopkins,WOODFORD,3281.0,-38.32603,142.506814,Grass," Hopkins Hwy, WOODFORD 3281",89 J7
1685,WARRNA11688,Dennington Recreation Reserve,Station ,DENNINGTON,3280.0,-38.353594,142.443227,Grass," Station  Street, DENNINGTON 3280",89 J7
1686,WARRNA11689,Friendly Societies Park,Hyland,WARRNAMBOOL,3280.0,-38.375764,142.468917,Grass," Hyland Street, WARRNAMBOOL 3280",514 H6
1687,WARRNA11682,Brierly Reserve,Moore,WARRNAMBOOL,3280.0,-38.373565,142.513871,Turf Pitch," Moore Street, WARRNAMBOOL 3280",515 M6
1688,WARRNA11690,Harris Street Reserve,Harris,WARRNAMBOOL,3280.0,-38.385119,142.47223,Synthetic Pitch," Harris Street, WARRNAMBOOL 3280",514 H8
1689,WARRNA11710,Warrnambool Skatepark,Viaduct,WARRNAMBOOL,3280.0,-38.397746,142.472633,," Viaduct Road, WARRNAMBOOL 3280",
1690,WELLIN11010,Lions Park,Mclauchlan,SALE,3850.0,-38.094404,147.080295,Grass Running Track," Mclauchlan Street, SALE 3850",693 R4
1691,WELLIN10985,Alberton West Recreation Reserve,Lanes,ALBERTON WEST,3971.0,-38.603665,146.587473,Grass," Lanes Road, ALBERTON WEST 3971",104 C3
1692,WELLIN10989,Boisdale Recreation Reserve,Briagolong-Maffra,BOISDALE,3860.0,-37.885807,146.989647,Grass," Briagolong-Maffra Road, BOISDALE 3860",83 A8
1693,WELLIN10993,Cowwarr Recreation Reserve,McEwan,COWWARR,3857.0,-38.016055,146.69622,Grass," McEwan Road, COWWARR 3857",82 D10
1694,WELLIN10999,Gordon Street Recreation Reserve,Gordon,HEYFIELD,3858.0,-37.981175,146.792318,Grass," Gordon Street, HEYFIELD 3858",695 P11
1695,WELLIN11001,Gormandale Recreation Reserve,Yarram-Traralgon,GORMANDALE,3873.0,-38.292778,146.703113,Grass," Yarram-Traralgon Road, GORMANDALE 3873",98 D6
1696,WELLIN11016,Maffra Recreation Reserve,Maffra-Newry,MAFFRA,3860.0,-37.956646,146.973083,Grass," Maffra-Newry Road, MAFFRA 3860",694 A3
1697,WELLIN11023,Rosedale Recreation Reserve,Duke,ROSEDALE,3847.0,-38.152836,146.773288,Grass," Duke Street, ROSEDALE 3847",694 A10
1698,WELLIN11034,Stephenson Park,Guthridge,SALE,3850.0,-38.1171,147.077958,Grass," Guthridge Parade, SALE 3850",693 S5
1699,WELLIN11036,Stratford Recreation Reserve,Wellsford,STRATFORD,3862.0,-37.971562,147.085469,Grass," Wellsford Street, STRATFORD 3862",695 R3
1700,WELLIN11044,Yarram Recreation Reserve,railway,YARRAM,3971.0,-38.556567,146.672858,Grass," railway Avenue, YARRAM 3971",692 A2
1701,WELLIN10988,Binginwarri Recreation reserve,Albert River-Welshport ,BINGINWARRI,3966.0,-38.588157,146.456415,Synthetic Pitch," Albert River-Welshport  Road, BINGINWARRI 3966",104 A3
1702,WELLIN10991,Briagolong Recreation Reserve,Briagolong ,BRIAGOLONG,3860.0,-37.848354,147.072421,Synthetic Pitch," Briagolong  Road, BRIAGOLONG 3860",694 H11
1703,WELLIN10998,Golden Beach Recreation Reserve,longford-Goldenbeach,GOLDEN BEACH,3851.0,-38.208487,147.392031,Synthetic Pitch," longford-Goldenbeach Road, GOLDEN BEACH 3851",99 H5
1704,WELLIN11008,High School Reserve,King,MAFFRA,3860.0,-37.963097,146.981749,Synthetic Pitch," King Street, MAFFRA 3860",694 C5
1705,WELLIN11009,Kilmany Recreation Reserve,Freshwater,KILMANY,3851.0,-38.106642,146.914638,Turf Pitch," Freshwater Road, KILMANY 3851",98 G3
1706,WELLIN11012,Loch Sport Recreation Reserve,Loch Sport,LOCH SPORT,3851.0,-38.057079,147.565283,Synthetic Pitch," Loch Sport Road, LOCH SPORT 3851",691 L8
1707,WELLIN11037,Pine Lodge Reserve,Llowalong,STRATFORD,3862.0,-37.953528,147.080442,Synthetic Pitch," Llowalong Road, STRATFORD 3862",695 Q1
1708,WELLIN11033,Seaspray Recreation Reserve,Futcher,SEASPRAY,3851.0,-38.37489,147.190651,Synthetic Pitch," Futcher Road, SEASPRAY 3851",691 T11
1709,WELLIN11038,Tarraville recreation reserve,Tannery,TARRAVILLE,3971.0,-38.637916,146.718016,Synthetic Pitch," Tannery Road, TARRAVILLE 3971",104 E4
1710,WELLIN11039,Woodside recreation reserve,South Gippsland,WOODSIDE,3874.0,-38.528896,146.867662,Synthetic Pitch," South Gippsland Hwy, WOODSIDE 3874",104 G2
1711,WELLIN11388,Knob Reserve,Old Redbank,STRATFORD,3862.0,-37.977704,147.095633,," Old Redbank Road, STRATFORD 3862",
1712,WELLIN11386,Rosedale Racecourse Reserve,Evergreen,ROSEDALE,3847.0,-38.17141,146.809842,,"10 Evergreen Road, ROSEDALE 3847",
1713,WELLIN10987,Baldwin Reserve,Raglan,SALE,3850.0,-38.100349,147.089624,Grass," Raglan Street, SALE 3850",693 O4
1714,WELLIN11021,Robert Wain Reserve (Sale Botanical Gardens),Guthridge,SALE,3850.0,-38.111643,147.079694,Asphalt," Guthridge Parade, SALE 3850",693 S5
1715,WESTWI9489,Apsley Recreation Reserve,Laidlaw,APSLEY,3319.0,-36.964899,141.083219,Grass," Laidlaw Street, APSLEY 3319",38 C9
1716,WESTWI9496,Edenhope Recreation Reserve,Moss,EDENHOPE,3318.0,-37.038231,141.28498,Grass," Moss Street, EDENHOPE 3318",543 Q5
1717,WESTWI9503,Harrow & District Recreation Reserve,Nhill-Harrow,HARROW,3317.0,-37.145489,141.598574,Grass," Nhill-Harrow Road, HARROW 3317",54 B4
1718,WESTWI9509,Kaniva Recreation Reserve,Farmer,KANIVA,3419.0,-36.385976,141.247231,Grass," Farmer Street, KANIVA 3419",541 T10
1719,WESTWI9491,Dergholm Recreation Reserve,Naracoorte-Casterton,DERGHOLM,3312.0,-37.37227,141.216079,"Grass, Turf Pitch"," Naracoorte-Casterton Road, DERGHOLM 3312",53 E7
1720,WESTWI9505,Johnny Mullagh Park,Blair,HARROW,3317.0,-37.169189,141.590897,Synthetic Pitch," Blair Street, HARROW 3317",54 B4
1721,WESTWI9512,Minimay Recreation Reserve,Tallageira-Frances,MINIMAY,3413.0,-36.711645,141.175969,Synthetic Pitch," Tallageira-Frances Road, MINIMAY 3413",38 D5
1722,WHITEH11041,Springfield Park,Dorking,KERRRIMUIR,3130.0,-37.808691,145.133737,," Dorking Road, KERRRIMUIR 3130",47 F7
1723,WHITEH11042,Surrey Park ,Surrey,BOX HILL SOUTH,3128.0,-37.825769,145.117722,," Surrey Drive, BOX HILL SOUTH 3128",47 B11
1724,WHITEH11037,RHL Sparks Reserve,Middlebourgh,BOX HILL,3129.0,-37.828053,145.13546,Outdoor Archery," Middlebourgh Road, BOX HILL 3129",47 G12
1725,WHITEH11015,Hagenauer Reserve,Barwon,BOX HILL NORTH,3129.0,-37.809398,145.117303,Synthetic Running Track," Barwon Street, BOX HILL NORTH 3129",47 B7
1726,WHITEH10991,Bennettswood Reserve ,Holland ,BENNETTSWOOD,3125.0,-37.848417,145.112237,Grass," Holland  Avenue, BENNETTSWOOD 3125",61 A5
1727,WHITEH11009,Eley Park ,Eley,BURWOOD EAST,3151.0,-37.846309,145.143022,Grass," Eley Road, BURWOOD EAST 3151",61 H5
1728,WHITEH11010,Elgar Park ,Elgar,MONT ALBERT NORTH,3129.0,-37.797649,145.117244,Grass," Elgar Road, MONT ALBERT NORTH 3129",47 B4
1729,WHITEH11012,Forest Hill Reserve ,Fraser,FOREST HILL,3131.0,-37.83732,145.174264,Grass," Fraser Place, FOREST HILL 3131",62 E2
1730,WHITEH11018,Heatherdale Reserve ,Panel,MITCHAM,3132.0,-37.827306,145.210295,Grass," Panel Street, MITCHAM 3132",49 C12
1731,WHITEH11021,Kalang Park ,Pakenham,BLACKBURN  ,3130.0,-37.827653,145.142048,Grass," Pakenham Street, BLACKBURN   3130",47 H12
1732,WHITEH11023,Koonung Reserve ,Heppner,BLACKBURN NORTH,3130.0,-37.809822,145.150049,Grass," Heppner Street, BLACKBURN NORTH 3130",47 K6
1733,WHITEH11025,Livingstone Reserve,Hanover,VERMONT SOUTH,3133.0,-37.858779,145.149989,Grass," Hanover Road, VERMONT SOUTH 3133",62 G7
1734,WHITEH11031,Morton Park ,Central,BLACKBURN,3130.0,-37.821149,145.155017,Grass," Central Road, BLACKBURN 3130",48 A10
1735,WHITEH11039,Simpson Park ,Cochrane,MITCHAM,3132.0,-37.820942,145.201951,Grass," Cochrane Street, MITCHAM 3132",49 A10
1736,WHITEH11044,Vermont Reserve ,Terrara,VERMONT  ,3133.0,-37.83752,145.191863,Grass," Terrara Road, VERMONT   3133",62 J2
1737,WHITEH11047,Walker Park ,Humphreys,NUNAWADING,3131.0,-37.81629,145.184729,Grass," Humphreys Avenue, NUNAWADING 3131",48 H9
1738,WHITEH11051,Whitehorse Reserve ,Sagoe,BOX HILL,3128.0,-37.820455,145.135795,Grass," Sagoe Lane, BOX HILL 3128",47 G10
1739,WHITEH10994,Billabong Park ,Weeden,VERMONT SOUTH,3133.0,-37.857999,145.173614,Grass," Weeden Drive, VERMONT SOUTH 3133",62 E8
1740,WHITEH5452,Billabong Park,,,,-37.857932,145.174201,Grass,"  ,  ",
1741,WHITEH11029,Mont Albert Reserve ,Dunloe,MONT ALBERT,3127.0,-37.809366,145.11032,Asphalt," Dunloe Avenue, MONT ALBERT 3127",47 A7
1742,WHITEH11000,Box Hill Skate & BMX Park,Canterbury,BOX HILL,3128.0,-37.830869,145.135039,Dirt," Canterbury Road, BOX HILL 3128",61 G1
1743,WHITEH10989,BallyShannassy Park,Highbury,ASHWOOD,3147.0,-37.856525,145.135184,Synthetic Pitch," Highbury Road, ASHWOOD 3147",61 B9
1744,WHITEH11019,Highbury Park,Highbury,BURWOOD EAST,3151.0,-37.858779,145.149989,Synthetic Pitch," Highbury Road, BURWOOD EAST 3151",61 K8
1745,WHITEH11026,Mahoneys Reserve ,Mahoneys,FOREST HILL,3131.0,-37.842729,145.161879,Synthetic Pitch," Mahoneys Road, FOREST HILL 3131",62 C4
1746,WHITEH11027,Mirrabooka Reserve ,Holland,BLACKBURN SOUTH,3130.0,-37.840531,145.149588,Synthetic Pitch," Holland Road, BLACKBURN SOUTH 3130",61 J3
1747,WHITEH11043,Terrara Park ,Terrara,VERMONT SOUTH,3133.0,-37.854244,145.193096,Synthetic Pitch," Terrara Road, VERMONT SOUTH 3133",62 K7
1748,WHITEH11048,Wattle Park,Riversdale ,SURREY HILLS,3127.0,-37.839344,145.10439,Turf Pitch," Riversdale  Road, SURREY HILLS 3127",61 A3
1749,WHITEH11045,Vermont South Skate Park,Morack,VERMONT SOUTH,3133.0,-37.843396,145.200118,," Morack Road, VERMONT SOUTH 3133",63 A4
1750,WHITEH11049,Wembley Park ,Central,BOX HILL SOUTH,3129.0,-37.830688,145.133035,Grass," Central Road, BOX HILL SOUTH 3129",61 F11
1751,WHITEH11002,Charlesworth Park,Livingstone,VERMONT SOUTH,3133.0,-37.852209,145.179446,Hard Court," Livingstone Road, VERMONT SOUTH 3133",62 G7
1752,WHITTL9537,Lalor Reserve and Bowling club,Gordon,LALOR,3075.0,-37.665988,145.022917,," Gordon Street, LALOR 3075",9 A4
1753,WHITTL9546,Mill Park Leisure Centre,Morang,MILL PARK,3082.0,-37.658039,145.055256,,"36 Morang Drive, MILL PARK 3082",9 H1
1754,WHITTL9527,Meadowglen reserve & International Athletics Stadium,McDonalds,EPPING,3076.0,-37.646185,145.058027,Synthetic,"156-176 McDonalds Road, EPPING 3076",182 J10
1755,WHITTL9525,Epping Recreation Reserve,High,EPPING,3076.0,-37.639162,145.02391,Grass,"861 High Street, EPPING 3076",182 B8
1756,WHITTL9535,Huskisson Reserve,Huskisson ,LALOR,3075.0,-37.661901,145.008795,Grass," Huskisson  Avenue, LALOR 3075",8 H3
1757,WHITTL9541,Kelynack Reserve,Azalea,MILL PARK,3082.0,-37.671113,145.077943,Grass," Azalea Avenue, MILL PARK 3082",10 D5
1758,WHITTL9520,Laurimar Recreation Reserve,Painted Hills ,DOREEN,3754.0,-37.583888,145.129534,Grass," Painted Hills  Road, DOREEN 3754",391 E5
1759,WHITTL9556,Main Street Reserve,Main,THOMASTOWN,3074.0,-37.677647,145.006076,Grass," Main Street, THOMASTOWN 3074",8 G7
1760,WHITTL9539,Mernda Recreation Reserve,Schotters,MERNDA,3754.0,-37.596512,145.104014,Grass,"54 Schotters Road, MERNDA 3754",244 J8
1761,WHITTL9545,Redleap Reserve & Mill Park Basketball Stadium,Redleap,MILL PARK,3082.0,-37.666566,145.062758,Grass," Redleap Avenue, MILL PARK 3082",9 K4
1762,WHITTL9549,The lakes Recreation Reserve,The Lakes,SOUTH MORANG,3752.0,-37.62994,145.073122,Grass,"170 The Lakes Boulevard, SOUTH MORANG 3752",183 C6
1763,WHITTL9538,W.A Smith Reserve,Darebin,LALOR,3075.0,-37.667846,145.037033,Grass,"190 Darebin Drive, LALOR 3075",9 D4
1764,WHITTL5604,Waterview Community Recreation Reserve,Waterview,MERNDA,3754.0,-37.611753,145.086517,Grass,"60W Waterview Drive, MERNDA 3754",
1765,WHITTL9544,Mill Park Reserve ,Morang,MILL PARK,3082.0,-37.655975,145.056146,Grass," Morang Drive, MILL PARK 3082",9 J1
1766,WHITTL9515,Norris Bank Reserve,Mcleans,BUNDOORA,3083.0,-37.694904,145.048996,Asphalt," Mcleans Road, BUNDOORA 3083",9 G11
1767,WHITTL9548,Riverside reserve,Doreen rogan,SOUTH MORANG,3752.0,-37.654147,145.092989,Asphalt," Doreen rogan way, SOUTH MORANG 3752",183 G12
1768,WHITTL9547,Telopea Reserve,Telopea,MILL PARK,3082.0,-37.668174,145.074531,Asphalt,"16-18 Telopea Cresent, MILL PARK 3082",10 C4
1769,WHITTL9542,Sycamore Reserve,Sycamore,MILL PARK,3082.0,-37.66909,145.039467,," Sycamore Street, MILL PARK 3082",9 E4
1770,WHITTL9562,Whittlesea Park,Walnut,WHITTLESEA,3757.0,-37.512048,145.121646,,"50 Walnut Street, WHITTLESEA 3757",246 H9
1771,WHITTL9557,Thomas Street Reserve,Thomas ,THOMASTOWN,3074.0,-37.675237,145.007927,," Thomas  Street, THOMASTOWN 3074",8 H6
1772,WHITTL9533,V.R. Michael reserve,High,LALOR,3075.0,-37.660717,145.016698,," High Street, LALOR 3075",8 2K
1773,WHITTL9521,Doreen recreation reserve,Bridge INN,DOREEN,3754.0,-37.6047,145.137204,Synthetic Pitch,"915-925 Bridge INN Road, DOREEN 3754",391 G11
1774,WHITTL9543,Findon Reserve,Grenda ,MILL PARK,3082.0,-37.666126,145.046534,Synthetic Pitch," Grenda  Drive, MILL PARK 3082",9 G4
1775,WHITTL9526,Lowalde recreation reserve,Lowalde,EPPING,3076.0,-37.649765,145.039175,Synthetic," Lowalde Drive, EPPING 3076",182 E11
1776,WHITTL9559,Thomastown East Reserve,Leslie,THOMASTOWN,3074.0,-37.682325,145.040022,Synthetic Pitch," Leslie Street, THOMASTOWN 3074",9 E8
1777,WHITTL9563,Walker Reserve,Laurel,WHITTLESEA,3757.0,-37.514259,145.121749,Synthetic Pitch,"74 Laurel Street, WHITTLESEA 3757",246 H9
1778,WHITTL9558,Nick Ascenzo Reserve,Alexander,THOMASTOWN,3074.0,-37.681034,145.026921,," Alexander Avenue, THOMASTOWN 3074",9 B7
1779,WHITTL9523,Duffy Street Reserve,Duffy,EPPING,3076.0,-37.64352,145.020916,Grass,"87 Duffy Street, EPPING 3076",182 A9
